suite,run_id,model,track,source,metric,estimate,bootstrap_mean,ci_low,ci_high,confidence,n_tasks,n_bootstrap
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,overbudget_rate,0.84,0.8405822735571276,0.7828801915503044,0.8919100308362053,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,underbudget_shortfall_factor_mean,2.5,2.506177380462675,2.0,3.2,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,overbudget_waste_factor_mean,3.015873015873016,3.0165780877772495,2.8061957653592504,3.236641221374046,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,regret,0.06097560975609756,0.06112804878048782,0.03048780487804878,0.0977134146341462,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,normalized_regret,0.06097560975609756,0.06112804878048782,0.03048780487804878,0.0977134146341462,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,forecast_monotonicity_violation_rate,0.0,0.0,0.0,0.0,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,outcome_nonmonotonicity_rate,0.11585365853658537,0.1153719512195122,0.06707317073170732,0.16463414634146342,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,task_budget_ranking_accuracy,0.556475458308693,0.5539517774942808,0.5079164646941816,0.6002140019855514,0.95,164,1000
paper_evalplus_humaneval_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,truncation_rate,0.134375,0.1343135930180864,0.115820216249907,0.15433145173403925,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,brier,0.15271107723577235,0.1524339356707317,0.12716632621951218,0.17979189532520323,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,ece,0.09722560975609752,0.10530809959349594,0.07942022357723579,0.13988389227642273,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,success_at_max_budget,0.774390243902439,0.7745,0.7073170731707317,0.8353658536585366,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,censoring_rate,0.18292682926829268,0.1823963414634146,0.12195121951219512,0.24390243902439024,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,solved_only_log_ttg_error,0.3951234090188785,0.39478038715490366,0.34125787725686463,0.45011024676142536,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,signed_log_budget_error_mean,0.12644675698132257,0.1260398088993248,0.05047022978019404,0.2076969985453127,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,absolute_log_budget_error_mean,0.3951234090188785,0.39478038715490366,0.34125787725686463,0.45011024676142536,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,censored_lower_bound_error,1.7940991345899668,1.7932187605325867,1.7248614994827907,1.864977324957094,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,max_budget_failure_rate,0.22560975609756098,0.2255,0.16463414634146342,0.2926829268292683,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,underbudget_rate,0.291044776119403,0.2913167076814714,0.2187434348739496,0.3664245702674501,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,overbudget_rate,0.48507462686567165,0.486108947212486,0.40594218103398033,0.5725443421643466,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,underbudget_shortfall_factor_mean,1.6464957264957267,1.6458827419484474,1.5011176926054977,1.8259970760233917,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,overbudget_waste_factor_mean,1.7853365384615385,1.7809142469785002,1.6515083155306043,1.9285526582792207,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,regret,0.042682926829268296,0.04310365853658537,0.012195121951219513,0.07926829268292683,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,normalized_regret,0.042682926829268296,0.04310365853658537,0.012195121951219513,0.07926829268292683,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,forecast_monotonicity_violation_rate,0.0,0.0,0.0,0.0,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,outcome_nonmonotonicity_rate,0.054878048780487805,0.05512804878048782,0.02423780487804892,0.09146341463414634,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,task_budget_ranking_accuracy,0.5847961700275642,0.5828796698493984,0.520548199207219,0.6419518254735668,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,truncation_rate,0.361546499477534,0.3618795022289989,0.3433907393517826,0.37971178964379804,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,brier,0.19409268292682924,0.1940713101626016,0.1749827235772358,0.21381018546747965,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,ece,0.13414634146341461,0.13503154471544718,0.11533130081300819,0.1558346036585366,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,success_at_max_budget,0.774390243902439,0.7740670731707318,0.7132621951219513,0.8353658536585366,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,censoring_rate,0.2073170731707317,0.20771341463414636,0.1522865853658538,0.2684451219512194,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,solved_only_log_ttg_error,0.8735675616916452,0.8718996790417954,0.770031803736701,0.9727336723662402,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,signed_log_budget_error_mean,0.835723976888016,0.8349102933479845,0.7230859811056844,0.9437087175561729,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,absolute_log_budget_error_mean,0.8735675616916452,0.8718996790417954,0.770031803736701,0.9727336723662402,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,censored_lower_bound_error,1.361385101036296,1.3630791446221295,1.3081054336189166,1.4294463721130917,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,max_budget_failure_rate,0.22560975609756098,0.2259329268292683,0.16463414634146342,0.2867378048780486,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,underbudget_rate,0.023076923076923078,0.02271056019405896,0.0,0.05110428295405753,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,overbudget_rate,0.8153846153846154,0.8146061630498955,0.7443565308620388,0.8837209302325582,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,underbudget_shortfall_factor_mean,2.4876190476190474,2.4862730290867647,1.4628571428571429,4.0,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,overbudget_waste_factor_mean,3.2326798349056602,3.2307351956324997,2.908026582792208,3.6143966113631834,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,regret,0.018292682926829267,0.01821951219512195,0.0,0.042682926829268296,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,normalized_regret,0.018292682926829267,0.01821951219512195,0.0,0.042682926829268296,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,forecast_monotonicity_violation_rate,0.0,0.0,0.0,0.0,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,outcome_nonmonotonicity_rate,0.054878048780487805,0.0551219512195122,0.024390243902439025,0.09146341463414634,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,task_budget_ranking_accuracy,0.5405405405405406,0.5415716367376155,0.4970891893729882,0.5862712831778569,0.95,164,1000
paper_evalplus_humaneval_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,truncation_rate,0.28958333333333336,0.28981419350098475,0.26803754769885946,0.31257142532297727,0.95,164,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,brier,0.2987261904761905,0.2987218290564374,0.2818086981922399,0.31566124779541443,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,ece,0.23864197530864195,0.23970413139329805,0.22636585097001757,0.255339947089947,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,success_at_max_budget,0.664021164021164,0.6646613756613757,0.6216931216931216,0.7116402116402116,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,censoring_rate,0.31216931216931215,0.3116587301587302,0.2619047619047619,0.3544973544973545,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,solved_only_log_ttg_error,1.6389062192598887,1.639416159399897,1.5864114741858117,1.6983856128762227,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,signed_log_budget_error_mean,1.6282424164820435,1.6288528789277097,1.5651515318519966,1.6924844924786442,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,absolute_log_budget_error_mean,1.6389062192598887,1.639416159399897,1.5864114741858117,1.6983856128762227,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,censored_lower_bound_error,1.6765646485765784,1.6786317650014917,1.6212215386933622,1.741065465692827,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,max_budget_failure_rate,0.335978835978836,0.3353386243386244,0.28835978835978837,0.3783068783068783,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,underbudget_rate,0.007692307692307693,0.007619796176371786,0.0,0.019609773043075495,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,overbudget_rate,0.9807692307692307,0.9810455453704038,0.9615347490347491,0.996183568919978,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,underbudget_shortfall_factor_mean,2.0,2.0,2.0,2.0,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,overbudget_waste_factor_mean,5.756862745098039,5.755454853666194,5.479278448823903,6.023921527006727,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,regret,0.023809523809523808,0.023679894179894176,0.010582010582010581,0.03968253968253968,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,normalized_regret,0.023809523809523808,0.023679894179894176,0.010582010582010581,0.03968253968253968,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,forecast_monotonicity_violation_rate,0.0,0.0,0.0,0.0,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,outcome_nonmonotonicity_rate,0.09523809523809523,0.09495238095238094,0.06613756613756613,0.12698412698412698,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,task_budget_ranking_accuracy,0.507643085673658,0.5081509916348492,0.46230658421858306,0.5551821902545837,0.95,378,1000
paper_evalplus_mbpp_full,claude_3_haiku,claude-3-haiku,all,all,truncation_rate,0.044404168554599006,0.04438824822501498,0.03530969563017602,0.05364064378394063,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,brier,0.44670449735449735,0.44663200299823635,0.4425264131393298,0.45036440365961206,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,ece,0.5823368606701941,0.5823324250440917,0.5724425705467372,0.5907547398589065,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,success_at_max_budget,0.010582010582010581,0.010542328042328054,0.002645502645502673,0.021164021164021163,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,censoring_rate,0.9761904761904762,0.976431216931217,0.9603174603174603,0.9894179894179894,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,solved_only_log_ttg_error,1.1552453009332424,1.151943382676926,0.7797905781299386,1.5249237972318799,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,signed_log_budget_error_mean,0.38508176697774743,0.39663084647664226,-0.5545177444479563,1.1882523095313349,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,absolute_log_budget_error_mean,1.1552453009332424,1.151943382676926,0.7797905781299386,1.5249237972318799,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,censored_lower_bound_error,2.0493863793791336,2.0495697167013107,2.0344806434813534,2.0624895725900543,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,max_budget_failure_rate,0.9894179894179894,0.9894576719576719,0.9788359788359788,0.9973544973544973,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,underbudget_rate,0.2222222222222222,0.2195579353652883,0.0,0.5555555555555556,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,overbudget_rate,0.6666666666666666,0.6729098260399731,0.3333333333333333,1.0,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,underbudget_shortfall_factor_mean,6.0,5.921403798513625,4.0,8.0,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,overbudget_waste_factor_mean,3.3333333333333335,3.3144300922078704,2.396666666666668,4.0,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,regret,0.015873015873015872,0.015515873015873014,0.005291005291005291,0.0291005291005291,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,normalized_regret,0.015873015873015872,0.015515873015873014,0.005291005291005291,0.0291005291005291,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,forecast_monotonicity_violation_rate,0.0,0.0,0.0,0.0,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,outcome_nonmonotonicity_rate,0.015873015873015872,0.015515873015873014,0.005291005291005291,0.0291005291005291,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,task_budget_ranking_accuracy,0.5576086956521739,0.5709871760132105,0.5108623763515069,0.691061138551165,0.95,378,1000
paper_evalplus_mbpp_full,deepseek_v3_0324,DeepSeek-V3-0324,all,all,truncation_rate,0.051953818827708706,0.05193799897314291,0.0426098535286285,0.06250069290465632,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,brier,0.4602922839506173,0.46026777535273367,0.4484679563492064,0.4714878086419752,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,ece,0.5355335097001763,0.5353462830687831,0.5118593474426808,0.5575955687830688,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,success_at_max_budget,0.09523809523809523,0.09528306878306879,0.06613756613756616,0.12698412698412698,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,censoring_rate,0.8968253968253969,0.8967407407407406,0.8650793650793651,0.9285714285714286,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,solved_only_log_ttg_error,0.7579673259719417,0.7669366576807751,0.6067921589554376,0.9395483810875023,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,signed_log_budget_error_mean,0.5862774353492062,0.5905723389787481,0.35656508498275813,0.820799452551616,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,absolute_log_budget_error_mean,0.7579673259719417,0.7669366576807751,0.6067921589554376,0.9395483810875023,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,censored_lower_bound_error,1.8529863237589173,1.853504464294167,1.830908548839872,1.8761884974168077,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,max_budget_failure_rate,0.9047619047619048,0.9047169312169311,0.873015873015873,0.9338624338624338,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,underbudget_rate,0.07692307692307693,0.07747793047532953,0.0,0.17777777777777778,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,overbudget_rate,0.7435897435897436,0.7465570448141048,0.5937210648148148,0.8800238095238095,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,underbudget_shortfall_factor_mean,3.5555555555555554,3.6315751433828756,1.3333333333333333,5.333333333333333,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,overbudget_waste_factor_mean,2.7155172413793105,2.732951773066768,2.306045673076923,3.269396551724138,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,regret,0.007936507936507936,0.007976190476190475,0.0,0.018518518518518517,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,normalized_regret,0.007936507936507936,0.007976190476190475,0.0,0.018518518518518517,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,forecast_monotonicity_violation_rate,0.0,0.0,0.0,0.0,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,outcome_nonmonotonicity_rate,0.023809523809523808,0.023624338624338624,0.010582010582010581,0.03968253968253968,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,task_budget_ranking_accuracy,0.49069643806485913,0.4832271296642765,0.4008429040784262,0.565212386432077,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_001,gemini-2.0-flash-001,all,all,truncation_rate,0.21027003098716246,0.21006385536385552,0.1979627989371125,0.22173756440504688,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,brier,0.40395542328042333,0.40392296944444445,0.39948850859788365,0.40823320436507937,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,ece,0.5263359788359788,0.5262860097001764,0.5211063712522046,0.5312675264550265,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,success_at_max_budget,0.0,0.0,0.0,0.0,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,censoring_rate,1.0,1.0,1.0,1.0,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,solved_only_log_ttg_error,,,,,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,signed_log_budget_error_mean,,,,,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,absolute_log_budget_error_mean,,,,,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,censored_lower_bound_error,1.3839664691525024,1.3837982766671935,1.373392635409163,1.393777601105137,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,max_budget_failure_rate,1.0,1.0,1.0,1.0,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,underbudget_rate,,,,,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,overbudget_rate,,,,,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,underbudget_shortfall_factor_mean,,,,,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,overbudget_waste_factor_mean,,,,,0.95,378,1000
paper_evalplus_mbpp_full,gemini_2_0_flash_lite_001,gemini-2.0-flash-lite-001,all,all,regret,0.0,0.0,0.0,0.0,0.95,378,1000
